name
avidUrAt
avidUre
avidyamAnavat
aviDA
aviDAnatas
aviDinA
aviDipUrvakam
aviparyayAt
aviparyAsam
aviBAgena
avimuKam
aviratam
aviralam
avirAmam
avilagnam
avilambam
avilambitam
avilambena
avilambya
avivararm
avivekam
avivecam
avivenam
aviSaNkitam
aviSezatas
aviSezAt
aviSezeRa
aviSrAmam
avizamam
avfTA
avelam
avyaktam
avyagram
avyatizaNgam
avyaBicArAt
avyaBicAreRa
avyalIkam
avyavacCinnam
avyavAnam
aSaNkam
aSaNkitam
aSam
aSezatas
aSezam
aSezeRa
aSrameRa
aSravaRAt
aSrutavat
aSvameDavat
azwakftvas
azwaDA
azwAdaSaDA
azwAviMSatiDA
asaMKyaSas
asaMgItakam
asaMdigDam
asaMprati
asaMBavyam
asaMBAvyam
asaMBramam
asaMBrAntam
asaMroDena
asaMvyavahitam
asaMSayam
asaMSravaRe
asaMSrAvam
asaMsaktam
asaMsvAdam
asakft
asaktam
asaNgAt
asaNgena
asadyas
asamakzam
asamagram
asamaYjasam
asamavahitam
asamyak
asarvaSas
asavye
asaScatA
asAMpratam
asAkzAt
asADu
asAmi
asAmnA
asUre
asUryam
astam
astamite
astA
asti
astinAsti
asTA
asTAne
asmatrA
asmadryak
asmadvat
asmfti
asyasi
asvaram
aha
aharahar
aharjaram
ahardivam
aharniSam
aharvyatyAsam
ahaSSas
ahaha
ahahA
ahahAre
ahAvas
ahutAByudite
ahfRIyamAnam
ahe
ahEtukam
aho
ahorAtram
ahnAya
ahnAya
A
AkaRWam
AkarRam
AkarRamUlam
Akalpam
AkalpAntam
AkAyam
AkAlam
AkAlikAtIram
AkASe
AkIwapataMgapipIlakam
AkIm
AkIrRe
Ake
AkozWam
AkrAntitas
AklI
AKyayA
AgaRqa
Agamanatas
AgarBam
AgrahAt
AgrahAyaRam
AgrahAyaRi
AgraheRa
AGarGaram
Acaturam
AcandratArakam
Acandram
Ajanma
Ajarasam
AjAnu
AjIrRAntam
AjIvam
AjIvitAntam
Aw
AQyapadi
At
AtAlI
AtizWadgu
Atfpti
Atmagatam
Atmavat
AtmasAt
AtmArTam
AtmArTe
AdaDIci
AdaSAham
AdAya
Aditas
Adityavat
AdinAntam
Adfzwigocaram
Adfzwiprasaram
AdehadAham
AdO
Adyantavat
AdvAdaSam
AdvAram
AnABi
AniSam
AnukUlyatas
Anuzak
AnfSaMsyatas
Antam
ApAwaliputram
ApAtatas
ApAdatalamastakam
ApArzRi
Apfk
Apradivam
Aprapadam
AprAvfzam
Abarham
AbAlam
AbAlyam
Abilam
Abdam
Abrahma
AbrahmasaBam
ABUtasaMplavam
AByantaram
Am
Amajjam
AmaDyAhnam
Amantrya
AmaraRam
AmuKam
AmUrDAntam
AmUlam
AmeKalam
Ayatam
AyatayA
AyatIgavam
AyatIsamam
AyAmatas
Ayuzak
Ayojanam
ArakAt
ArAt
ArAttAt
ArAtrivivAsam
Are
Aryahalam
Alambam
AlozwI
Avatsaram
AvatsarAntam
Avartam
AvAriDi
AviHsUrye
Avis
AvistarAm
AvfdDabAlakam
Avyuzam
ASayatas
ASarIram
ASiKam
ASiraHpadam
ASu
ASumat
ASuyA
AScaryam
ASrayatas
ASravaRam
As
AsaMsAram
Asakti
AsaNgam
AsapiRqakriyAkarma
AsamApti
AsamudrAntam
AsAt
AsAdya
AsAyam
AsImAntam
Asfzwi
Aha
AhavanIyatas
AhUya
Aho
Ahosvit
i
ikzuBaYjam
icCayA
itaHpraBfti
itaratas
itaratra
itaraTA
itarad
itaredyus
itas
itastatas
iti
itikrameRa
itipARini
itivat
itiha
itihari
itomuKam
itTam
itTamkAram
itTA
itTAt
ityarTam
ityahe
ityevamAdi
id
idam
idamprakAram
idA
idAnIm
imaTA
iva
izitatvatA
iziram
izumAtram
izwatas
izwam
izwvInam
is
iha
ihatra
ihaloke
ihasamaye
ihasTAne
ihAmutra
ihArTam
iheha
I
Iti
Im
ISake
Iz
Izat
Ihatas
u
u
uka
uktavarjam
uccakEs
uccaSas
uccA
uccEHkAram
uccEHSabdam
uccEs
uccEstamAm
uccEstarAm
ut
uta
utkaRWAnirBaram
utkUlam
utKAtam
uttamam
uttarakAlatas
uttarakAlam
uttarataHpaScAt
uttaratas
uttaratra
uttarapurastAt
uttaram
uttarA
uttarAt
uttarAttAt
uttarAhi
uttareRa
uttaredyus
uttarottaram
uttIram
utTAyotTAya
utpArapAram
utsargatas
utsargam
utseDavistAratas
udak
udakapUrvakam
udakAntam
udakArTam
udaktas
udagapavargam
udagdvAram
udantam
udayanatas
udaratAqam
udarapUram
udaSru
udastAt
udAcam
udApyAm
udfci
udgAQam
uddAmam
uddeSatas
uddeSAt
uddeSena
udvecam
unnAmya
unnIpam
unmattagaNgam
unmattavat
upa
upakaRWam
upakarRam
upakarzam
upakalApam
upakAntam
upakumBam
upakumBAt
upakumBe
upakumBena
upakUpe
upakUlatas
upakUlam
upaKAtam
upagiram
upagiri
upagu
upaguru
upagrAmam
upaGAtam
upacaturam
upacarma
upajanam
upajarasam
upajAnu
upajozam
upatawam
upatalpam
upatIram
upatUlam
upadaSya
upadiSam
upadfzad
upadfzadam
upadrazwfmati
upaDenu
upanagaram
upanadam
upanadi
upanadi
upanigrAham
upanivartam
upapakzma
upapaTam
upapalvalam
upapIqam
upapUrvarAtram
upapUrvAhRam
upabilam
upaBEmI
upamAm
upamAlinItIram
upamuKam
upamUlam
upameKalam
upayozam
uparatAti
uparAjam
uparAmam
upari
uparijAnu
uparitas
uparinABi
upariBUmi
uparizwAt
uparoDam
upavanam
upavAya
upavinDyAdrA
upavedi
upavyuzam
upavyuzasam
upavrajam
upaSaradam
upaSAlam
upaSiras
upasaMDyam
upasapatni
upasamit
upasamiDam
upasAgaram
upasAntvya
upasIma
upasIram
upasuparRam
upasomam
upastitaram
upasTURam
upaspijam
upasrotas
upA
upAMSu
upAke
upAkzam
upAgatya
upAgni
upAgrahAyaRam
upAgrahAyaRi
upAcyutam
upAjinam
upAje
upADitas
upADimAtrAyAm
upAntam
upAntAt
upAntikam
upAntikAt
upAnte
upAyatas
upAstamayam
upodayam
uBayataHkAlam
uBayatas
uBayatobArhatam
uBayatra
uBayaTA
uBayadyus
uBayapArSvatas
uBayA
uBayAdanti
uBayApARi
uBayAbAhu
uBayArTam
uBayAhasti
uBayAhastyA
uBayedyus
uBAdanti
uBApARi
uBAbAhu
uBAhasti
um
urarI
urastas
urI
uru
uruDA
uruyA
uruzyA
urviyA
urviyA
urvyA
uve
uSanA
uzA
uzRam
U
Um
UrarI
UrI
UrurI
UrUpapIqam
Urjitam
Urjitam
UrDvakam
UrDvatas
UrDvaTA
UrDvaBaram
UrDvam
UlIBakzam
f
fktas
fju
fjuDA
fjUyA
ftam
ftayA
ftuTA
ftuSas
fte
fte
ftekarmam
ftekarmam
ftena
fteyajYam
fDak
fzivat
F
e
ekakAlam
ekakAlikam
ekatas
ekatra
ekadA
ekaDA
ekapakze
ekapadam
ekapadavat
ekapadi
ekapade
ekapari
ekarUpatas
ekavat
ekavAram
ekavAre
ekaviMSatiDA
ekaSataDA
ekaSas
ekasTAne
ekAgratas
ekAgram
ekAdaSakftvas
ekAdaSaDA
ekAntatas
ekAntam
ekAntAt
ekAntena
ekAnnaviMsatiDA
ekAham
ekAhnA
ekEkatra
ekEkam
ekEkaSas
ekEkaSyena
etatkAlam
etatkzaRAt
etatkzaRe
etad
etadarTam
etadavaDi
etadvat
etarhi
etAvat
etAvadDA
ed
enA
eva
evaMkAram
evaMgate
evaTA
evam
E
EkaDyatas
EkaDyam
Ezamas
o
otsUryam
odanaprati
om
ozam
O
Om
kacAkaci
kawakawA
kaqat
kaRaSas
kaRe
kaRWatas
kaRvavat
kataratas
kataraTA
katikftvas
katiDA
katipayAt
katipayena
katiSas
kaTaMkAram
kaTaMtarAm
kaTam
kaTA
kaTAprasaNgAt
kaTAprasaNgena
kaTAprastAvatas
kad
kadalIsuKam
kadA
kanyAdarSam
kam
kayA
karaRqakavat
karatas
karanyastakapolAntam
karuRam
karRatas
karRAkarRi
karmAnurUpatas
karmAnusAratas
karhi
kalApaSas
kalASas
kalyam
kalye
kalli
kazwam
kasmAt
kAMdiSI
kAkatAlIyam
kAkatAlIyavat
kAkavat
kAkAkzinyAyAt
kAkAkzinyAyena
kAkAkzivat
kAYci
kAt
kAm
kAmakAratas
kAmakArAt
kAmakAreRa
kAmacAratas
kAmacAreRa
kAmatas
kAmam
kAmam
kAmayA
kAmAt
kAmAya
kAme
kAmena
kAraRakAritam
kAraRatas
kArtsnyena
kAryakAraRatas
kAryatas
kAryavaSAt
kAryArTam
kAlakramAt
kAlakrameRa
kAlatas
kAlaparyayAt
kAlam
kAlAt
kAlAntarAt
kAlAntareRa
kAle
kAlena
kAlyam
kAlye
kAzWam
kAzWavat
kiMcitkzaRAntara
kiMcitpare
kiMtamAm
kiMtayA
kiMtarAm
kiMnimittam
kiMvat
kikirA
kikkiwA
kim
kimarTam
kimparyantam
kimprakAram
kimBUtam
kiyat
kiyatkAlam
kila
kis
kIm
kukkuw
kuwikuwI
kuwInivAtam
kuwumbArTam
kuRqalI
kutas
kutastarAm
kutra
kutsayA
kuntAkanti
kum
kurupaYcAlatrA
kulatas
kulAlavat
kuvid
kuSalam
kuSalena
kuha
kuhaka
kuhacid
kuhayA
kuhu
kuhU
kuhUs
kU
kUcid
kUjitavye
kUwabanDam
kUwaSas
kUpat
kfcCratas
kfcCram
kfcCraSas
kfcCrAt
kfcCreRa
kftakam
kftahastavat
kfte
kftena
kftoccEs
kftyam
kftvas
kftvAya
kftvI
kftsnaSas
kfpaRam
kfSI
kfzRI
kena
kevalatas
kevalam
kevalaSas
kevAsI
keSagrAham
keSAkeSi
ko
kowiSas
koRAkoRi
kopatas
kopAkopi
kolAkoli
kOtukAt
knopam
kramatas
kramayogena
kramavat
kramaSas
kramAt
krameRa
krARA
krIqanakatayA
krUram
krUrasarpavat
krOYcabanDam
klizwam
klIbavat
kva
kzaRakzaRam
kzaRam
kzaRamAtram
kzaRamAtreRa
kzaRaSas
kzaRAt
kzaRAntare
kzaReRa
kzaRezu
kzapaH
kzapaH
kzapaRI
kzapA
kzapAvasAne
kzamA
kzipram
kziprA
kziprAt
kzipre
kzIraleham
kzepIyas
kzepRA
kzemayuktam
kzemeRa
kzemEs
kzmayA
kzrOm
Kaw
KaqgAKaqgi
KaRqaSas
Kam
KarawaKarawA
Karam
KalI
Kalu
Kalutas
Kalebusam
Kaleyavam
KAw
KilI
Kum
Kelam
gaRakftvas
gaRaSas
gatadinam
gatadivasam
gaBizak
garhitam
gavArTam
gavArTe
gAQataram
gAQam
gArgI
guRatas
guRaBedatas
guRaSIlatas
guptam
guptaveze
guptibanDam
gupte
guruvat
gurvarTam
guluguDA
guhA
guhAkAram
guhyam
gUQam
gUQe
gUDatayA
gehAnuprapAtam
gehAnuprapAdam
gehAnupraveSam
gehAvaskandam
gotram
gotrABiDAyam
gotreRa
godoham
gomayapAyasIyanyAyavat
gozpadapUram
gozpadapram
gose
granTibanDam
grahaRAntam
grahAya
grAmatas
grAmAnte
grAsI
grAham
grAham
Ga
Ganam
GanI
GuRAkzaravat
Gum
GumaGumA
GuraGurA
GuruGurA
GfN
GfRA
GftaniDAyam
Gftavat
Goram
GrAM
ca
cakitacakitam
cakitam
cakrabanDam
cakravat
cakrI
cakzuzwas
cawacawA
cawaccawiti
cawat
cawaditi
caRqam
caRqAlikAbanDam
caRqI
caturakzaraSas
caturam
caturam
caturTakAlam
caturTakAle
caturTam
caturdaSaDA
caturdikkam
caturdiSam
caturDA
caturmuhUrtam
caturviMSatikftvas
caturviMSatiDA
caturviDam
catuzkarRatayA
catus
catustriMSadrAtram
catUrAtram
cana
candrataram
capalam
camat
caramatas
caramam
carmapUram
carmavat
calatpadam
cAru
cikitvit
ciYciRI
cit
citivat
citraDA
citrapadakramam
citram
citrI
cid
cintAkftya
cipiwI
cirakAlam
cirakAlAt
cirakAlAya
ciratamena
ciratareRa
ciradivasam
ciram
cirarAtram
cirarAtrAya
cirarAtrAya
ciravelayA
cirAt
cire
cireRa
ciScA
cIt
curcura
cuScuzAkAram
cUrRapezam
cUrRaSas
cUrRI
cecced
cetanI
cetasam
cetI
ced
celaknopam
coraMkAram
corakabanDam
cOraMkAram
cOrakayA
cOratas
cOrI
CattrI
CanacCaniti
Candatas
CandAt
Candena
Canna
Canna
Cannam
Canne
CambaMkAram
Cambaw
CambawkAram
jaGanatas
jaGanena
jaGanyatas
jaGanyam
jaGanye
jajjalA
jawilI
jaWareRa
jaqI
janat
janavati
janAntikam
janAntike
januzA
janmajanmani
janmatas
janmapraBfti
jamBaMjamBam
jarjarI
jalapUrvakam
jalasAt
jalAntam
javAt
jahA
jAgaram
jAgfvi
jAtitas
jAtu
jAnudaGne
jAnvantarA
jAmivat
jihmam
jihmI
jIvagrAham
jIvanASam
jozam
jYAnatas
jyezWatas
jyezWam
jyok
jyoktamAm
JaN
Jawiti
JAM
wasat
wasiti
wAt
taqataqiti
taqit
taqiti
tatas
tatiDA
tatkAlam
tatkfte
tatkzaRam
tatkzaRAt
tatkzaRe
tattvatas
tattvena
tatpARini
tatpUrvam
tatpratyayam
tatpraTamataram
tatpraTamatas
tatpraTamam
tatra
tatsamanantaram
taTA
taTAkAram
taTAviDam
taTyatas
taTyena
tad
tadanantaram
tadanukfti
tadanusaraRakrameRa
tadapas
tadam
tadarTam
tadavaDi
tadahar
tadA
tadAdi
tadAnIm
taddinam
tadvat
tadvA
tanA
tantreRa
tanTI
tanmaDyAt
taptam
tamam
tamAm
tara
taratamatas
tarasA
taruRI
tarzam
tarhi
talatas
talAtali
taskaravat
tasmAt
tAjak
tAjat
tAqam
tAt
tAtparyatas
tAtparyeRa
tAdItnA
tAdfk
tAmam
tAratamyena
tAlamAtram
tAlI
tAvajjyok
tAvat
tAvat
tAvatA
tAvati
tAvatkAlam
tAvatkftvas
tAvadDA
tAvanmAtre
tiraScA
tiraSci
tiras
tirojanam
tiryak
tiryak
tiryakkAram
tiryakkftya
tiryaggrIvam
tilaSas
tizWadgu
tisraskAram
tIvram
tu
turaMgIBUya
turam
tulyam
tulyavat
tulyaSas
tulyAntaram
tURI
tUyam
tUrA
tUrRataram
tUrRam
tUrBis
tUladAham
tUzRIMBAvam
tUzRIMBUya
tUzRIkam
tUzRIkAm
tUzRIm
tftIyam
tftIyA
tftIyena
tfpat
tfpalam
tfptam
tfpram
tfzu
tekzRizWam
tejizWam
tena
tElapezam
tman
tmanA
tmanyA
tyatra
tyad
tyadam
trawat
trawattrawiti
trawatrawa
trayodaSaDA
trayoviMSatiDA
triHpratihAram
triHsaptakftvas
trikAlam
trikftvas
triguRam
triguRIkftya
tritas
triDAtve
tripuruzam
trirAtram
trirAtrAt
trirAtrAvaram
trirAtreRa
trivAram
trivizwi
triSas
trizavaRam
trizazwiDA
tris
trisaMDyam
truwiSas
treDA
trEDam
tryabdam
tryavaram
tryavarArDyam
tvaMkftya
tvadarTam
tvadarTe
tvadAnIm
tvadrik
tvarayA
tvaritam
tvaritaram
tvAyA
tvE
TUt
TUtkftya
daMsu
dakziRatas
dakziRatrA
dakziRapaScAt
dakziRapUrveRa
dakziRA
dakziRAt
dakziRAt
dakziRApratyak
dakziRAvarjam
dakziRAhi
dakziRit
dakziRe
dakziRena
dakziREH
daRqakalitavat
daRqavat
daRqAdaRqi
daRqopaGAtam
dadA
daDfk
daBram
dayApUrvam
daram
daridrI
daridrIkftya
darSaMdarSaM
darSanArTam
dalaSas
davizWam
davIyas
daSaguRam
daSatas
daSaDA
daSapuruzam
daSapuruzAnUkam
daSamam
daSasyA
dahanavat
dahram
dAnatas
dAntvA
dikam
diktas
dinanaktam
divA
divAnaktam
divAniSam
divArAtram
divitmatA
diSam
dInakam
dInam
dIrGaniSvasya
dIrGam
dIrGarAtram
dIrGavat
dIrGI
dIrGocCvAsam
duHKam
duHSAkam
duHzWu
duHsTam
durAkroSam
durAhA
durokam
duryavanam
duvoyu
dus
dUratare
dUratareRa
dUratas
dUram
dUrAt
dUrI
dUre
dUreRa
dfQa
dfQI
dfn
dfSam
dfSya
dfzwatas
dfzwAntatas
devatA
devatAtas
devatrA
devapUrvakam
devavat
devaSas
devahitArTAya
dEvatas
dEvayogAt
dEvayogena
dEvavaSAt
dozatas
dyugat
dyumat
dyE
dravat
dravyatas
drahyat
drAk
drAGmA
drutataram
drutapadam
drutam
dvaMdvaSas
dvayam
dvAdaSaDA
dvAviMSatiDA
dvikAlam
dviguRataram
dviguRA
dvijAtisAt
dvitA
dvitIyam
dvitIyA
dvitricaturam
dvitris
dviDA
dviDAkAram
dviDABAvam
dvinavakftvas
dvipari
dvipuruzam
dviyamunam
dviviDA
dviSas
dvis
dvisaptaDA
dveDA
dveDAkAram
dveDI
dvEDaMkAram
dvEDam
dvyahatarzam
dvyaham
dvyahAt
dvyahAtyAsam
dvyahe
Dakit
DagadDagiti
Dagiti
DamaDamA
DarmatayA
Darmatas
DarmArTam
DarmAvirudDam
DAnyaDanatas
DAnyavat
DAmaSas
DArAvartena
Dik
DIram
DurA
Duryavat
DftvA
DfzatA
DfzitA
Dfzwam
DfzRu
DfzRuyA
DyAyam
Druvam
Druvase
DruvAya
na
nak
nakim
nakis
nakutaScid
naktaMdinam
naktaMdivam
naktam
naktayA
naKAnaKi
nagaradEvatavat
nacirakAlam
naciram
nacirAt
nacirAya
nacireRa
naY
nanu
naBastas
naBasvat
naBItavat
naravat
narmArTam
navakftvas
navatiDA
navatiSas
navaDA
navaram
navaSas
navIyas
navIyasA
navyavat
navyas
navyasA
navyase
nazwAtaNkam
nazwASvadagDaraTavat
nastatas
nastas
nAwakI
nAtikfcCrAt
nAticire
nAtidIrGam
nAtidrutam
nAtimAtram
nAtiviSadam
nAnA
nAnAdigdeSAt
nAnAnam
nAnAraTam
nAnAvinA
nAnAsAmavat
nAnyatra
nAma
nAmagfhya
nAmagrAham
nAmatas
nAmaTA
nAmaDeyatas
nAmamAtreRa
nAmAdeSam
nAmnA
nASatas
nAsti
nAsyagrAsam
ni
niHSaNkam
niHSaNkayA
niHSabdapadam
niHSabdam
niHSalyam
niHSezatas
niHSvasya
niHzAmam
niHsaMdigDam
niHsaMdeham
niHsaMSayam
niHsaNgam
niHsaNgena
niHsADAram
